"We cannot retrieve the payment information object instance.","Impossible de retrouver l'intance de l'objet de l'information de paiement.",""
"We cannot retrieve the payment method code.","Impossible de retrouver le code de la méthode de paiement.",""
"We cannot retrieve the payment method model object.","Impossible de retrouver le modèle de l'objet de la méthode de paiement.",""
"We cannot retrieve the transparent payment method model object.","Impossible de retourver le modèle de l'objet le la méthode de paiement transparente.",""
"We cannot send the new order email.","Nous ne pouvons pas envoyer le nouvel e-mail de commande.",""
"We could not add a product to cart by the ID ""%1"".","Impossible d'ajouter le produit au panier avec l'ID ""%1"".",""
"We could not detect a size.","Impossible de détecter le poids du fichier.",""
"We couldn't add the following product(s) to the shopping cart: %1.","Impossible d'ajouter les produits suivants au panier : %1.",""
"We couldn't change indexer(s)' mode because of an error.","Impossible de modifier le mode des indexes en raison d'une erreur.",""
"We couldn't copy file %1. Please delete media with non-existing images and try again.","Nous n'avons pu copier le fichier %1. Veuillez supprimer des médias comme par exemple des images non-présentes et essayez à nouveau.",""
"We couldn't find any records.","Nous n'avons trouvé aucun enregistrement.",""
"We couldn't finish the billing agreement wizard.","Nous n'avons pu terminer l'assistant d'entente de facturation.",""
"We couldn't import this file because of these errors: %1","Impossible d'importer ce fichier à cause des erreurs suivantes : %1.",""
"We couldn't move this file: %1.","Nous n'avons pu déplacer ce fichier: %1.",""
"We couldn\'t mark the notification as Read because of an error.","Nous ne pouvons pas marquer la notification comme lue suite à une erreur.",""
"We couldn\'t remove the messages because of an error.","Nous ne pouvons pas supprimer la notification suite à une erreur.",""
"We don't have ""%1"" in the requested quantity, so we'll back order the remaining %2.","Nous ne possédons pas suffisament de ""%1"" pour honorer votre demande, alors nous mettrons en réapprovisionnement les %2 restant.",""
"We don't have as many ""%1"" as you requested, but we'll back order the remaining %2.","Nous ne possédons pas suffisament de ""%1"" pour honorer votre demande, mais nous mettrons en réapprovisionnement les %2 restant.",""
"We don't have as many ""%1"" as you requested.","Nous ne possédons pas suffisament de ""%1"" pour honorer votre demande.",""
"We don't have enough information to create shipping labels. Please make sure your store information and settings are complete.","Il manque des informations pour créer des étiquettes d'expédition. Veuillez vérifier que vos informations de magasin et les paramètres sont terminés.",""
"We don't have enough information to save the parent transaction ID.","Nous n'avons pas assez d'information pour enregistrer l'identifiant de transaction parent.",""
"We don't recognize or support the file extension in this shipment: %1.","L'extension du fichier n'est pas reconnu ou supporté pour l'expédition : %1.",""
"We don't recognize or support this file extension type.","Le type de fichier n'est pas reconnu ou n'est pas autorisé.",""
"We don't recognize the draw line data. Please define the ""lines"" array.","Données de ligne à dessiner non reconnues. Veuillez définier le tableau de ""lignes"".",""
"We don\'t have as many of some products as you want.","Nous ne disposons pas d\'autant de produits que vous le souhaitez.",""
"We don\'t have some of the products you want.","Nous ne disposons pas de certains des produits que vous souhaitez.",""
"We don\'t recognize this file extension.","Impossible de reconnaître l\'extension de ce fichier.",""
"We fetched %1 report rows from ""%2@%3.""","Nous allés chercher %1 lignes du rapport de ""%2@%3.""",""
"We found a directory with the same name.","Il existe un répertoire avec ce même nom.",""
"We found a directory with the same name. Please try another folder name.","Nous avons trouvé un répertoire avec le même nom. Veuillez essayer un autre nom de dossier.",""
"We found a duplicate of website, country and state fields for a fixed product tax","Nous avons trouvé une duplication de site web, pays et état pour une taxe fixe de produit",""
"We found a duplicate website, tier price, customer group and quantity.","Nous avons trouvé un duplicata de site, prix par palier, groupe de clients et de quantité.",""
"We found an invalid entity model.","Modèle d'entité invalide.",""
"We found an invalid item option format.","Un format d'option d'article est invalide.",""
"We found an invalid quantity to invoice item ""%1"".","Il y a une quantité invalide sur l'article de la facture ""%1"".",""
"We found an invalid quantity to refund item ""%1"".","Quantité invalide pour le remboursement de l'article : ""%1"".",""
"We found an invalid quantity to ship for item ""%1"".","Quantité invalide pour l'article de la livraison ""%1"".",""
"We found an invalid renderer model.","Modèle de rendu invalide.",""
"We found an invalid request for adding product to quote.","Demande d'ajout de produit au panier invalide.",""
"We found an invalid value in a website column.","Valeur invalide dans la colonne ""website""",""
"We found an item options declaration error.","Erreur sur la déclaration des options d'un article.",""
"We found an unsupported transaction type ""%1"".","Type de transaction non pris en charge : ""%1"".",""
"We found another order status with the same order status code.","Il existe déjà un autre statut de commande avec le même code.",""
"We found another row with this email, website and address ID combination.","Nous avons trouvé un autre enregistrement avec la combinaison de cet e-mail, site web et ID d'adresse.",""
"We found no files.","Aucun fichier trouvé.",""
"We found no problems.","Aucun problème détécté.",""
"We found nothing to fetch because of an empty configuration.","Après recherche nous n'avons rien trouvé en raison d'une configuration vide.",""
"We found other products you might like!","Nous avons trouvé d'autres produits qui pourraient vous intéresser!",""
"We found some problems with the data.","Il y a des erreurs avec les données.",""
"We found updated rules that are not applied. Please click ""Apply Rules"" to update your catalog.","Certaines règles mises à jour n'ont pas été appliquées. Veuillez cliquer sur ""Appliquer les règles"" pour mettre à jour le catalogue.",""
"We had to skip DHL method %1 because we couldn't find exchange rate %2 (Base Currency).","Nous avons dû ignorer la méthode DHL %1 car il était impossible d'obtenir le taux de change %2 (Devise de base).",""
"We prefer PayPal (150 X 40)","Nous préférons PayPal (150 X 40)",""
"We prefer PayPal (150 X 60)","Nous préférons PayPal (150 X 60)",""
"We received your order!","Nous avons pris en compte votre commande !",""
"We refunded %1 offline.","Remboursement de %1 hors ligne.",""
"We refunded %1 online.","Remboursement de %1 en ligne.",""
"We removed the subscription.","Abonnement annulé.",""
"We saved the price alert subscription.","Nous avons enregsitré votre abonnement concernant l'alerte de ce prix.",""
"We saved the stock notification.","Nous avons enregistré la notification de stock.",""
"We saved the subscription.","Abonnement enregistré.",""
"We unsubscribed the people you identified.","Désinscription des personnes sélectionnés.",""
"We updated lifetime statistic.","Nous avons mis à jour les statistiques depuis le début.",""
"We use cookies to make your experience better.","Nous utilisons les cookies pour vous offrir une meilleure expérience utilisateur.",""
"We were unable to synchronize one or more media files. Please refer to the log file for details.","Nous n'avons pas été en mesure de synchroniser un ou plusieurs fichiers médias. Veuillez vérifier le journal des logs pour obtenir plus de détails.",""
"We will authorize %1 after the payment is approved at the payment gateway.","Nous autoriserons %1 une fois que le paiement aura été approuvé par la passerelle de paiement.",""
"We will disable this feature if the value is empty.","Cette fonctionnalité est désactivée si la valeur est vide.",""
"We will disable this feature if the value is empty.","Cette fonctionnalité est désactivée si la valeur est vide.",""
"We'll ask for your payment details before you place an order.","Vous devrez renseigner vos informations de paiement avant de confirmer votre commande.",""
"We'll authorize the amount of %1 as soon as the payment gateway approves it.","Nous autorisons le montant de %1 dès que la passerelle de paiement sera approuvé.",""
"We'll email you a link to reset your password.","Nous allons vous envoyer par e-mail un lien pour réinitialiser votre mot de passe.",""
"We'll email you an order confirmation with details and tracking info.","Nous vous enverrons par e-mail une confirmation de commande avec des détails et des informations de suivi colis.",""
"We'll send your order confirmation here.","Nous vous enverrons votre confirmation de commande ici.",""
"We'll use the default description above if you leave this empty.","La description par défaut sera utilisée si ce champ est laissé vide.",""
"We'll use the default error above if you leave this empty.","Le message d'erreur par défaut sera utilisé si ce champ est laissé vide.",""
"We're unable to send the password reset email.","Nous ne pouvons pas envoyer l'e-mail de réinitialisation de mot.",""
"We\'re sorry, an error has occurred while generating this email.","Désolé, une erreur s\'est produite durant la génération de cet e-mail.",""
"Web","Web",""
"Web Services Configuration","Configuration des Web Services",""
"Web Site","Site web",""
"Web Site Information","Information du site web",""
"Web-Services URL (Production)","URL du web-service (Production)",""
